geography code,Household composition: Total; measures: Value,Household composition: One person household; measures: Value,Household composition: One person household: Aged 66 years and over; measures: Value,Household composition: One person household: Other; measures: Value,Household composition: Single family household; measures: Value,Household composition: Single family household: All aged 66 years and over; measures: Value,Household composition: Single family household: Married or civil partnership couple; measures: Value,Household composition: Single family household: Married or civil partnership couple: No children; measures: Value,Household composition: Single family household: Married or civil partnership couple: Dependent children; measures: Value,Household composition: Single family household: Married or civil partnership couple: All children non-dependent; measures: Value,Household composition: Single family household: Cohabiting couple family; measures: Value,Household composition: Single family household: Cohabiting couple family: No children; measures: Value,Household composition: Single family household: Cohabiting couple family: With dependent children; measures: Value,Household composition: Single family household: Cohabiting couple family: All children non-dependent; measures: Value,Household composition: Single family household: Lone parent family; measures: Value,Household composition: Single family household: Lone parent family: With dependent children; measures: Value,Household composition: Single family household: Lone parent family: All children non-dependent; measures: Value,Household composition: Single family household: Other single family household; measures: Value,Household composition: Single family household: Other single family household: Other family composition; measures: Value,Household composition: Other household types; measures: Value,Household composition: Other household types: With dependent children; measures: Value,"Household composition: Other household types: Other, including all full-time students and all aged 66 years and over; measures: Value",Population Density: Persons per square kilometre; measures: Value,Multiple ethnic groups in household: Total: All households,Multiple ethnic groups in household: One-person household,Multiple ethnic groups in household: All household members have the same ethnic group,Multiple ethnic groups in household: Ethnic groups differ between generations but not within partnerships,Multiple ethnic groups in household: Ethnic groups differ within partnerships,Multiple ethnic groups in household: Any other combination of multiple ethnic identities,ethnic groups,Proficiency in English language: Total: All usual residents aged 3 years and over,Proficiency in English language: Main language is English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English very well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English,language_fluency,General health: Total: All usual residents,General health: Very good health,General health: Good health,General health: Fair health,General health: Bad health,General health: Very bad health,health,Occupancy rating for bedrooms: Total: All households,Occupancy rating for bedrooms: Occupancy rating of bedrooms: +2 or more,Occupancy rating for bedrooms: Occupancy rating of bedrooms: +1,Occupancy rating for bedrooms: Occupancy rating of bedrooms: 0,Occupancy rating for bedrooms: Occupancy rating of bedrooms: -1,Occupancy rating for bedrooms: Occupancy rating of bedrooms: -2 or less,Occupancy_rating_for_bedrooms,Highest level of qualification: Total: All usual residents aged 16 years and over,Highest level of qualification: No qualifications,Highest level of qualification: Level 1 and entry level qualifications,Highest level of qualification: Level 2 qualifications,Highest level of qualification: Apprenticeship,Highest level of qualification: Level 3 qualifications,Highest level of qualification: Level 4 qualifications and above,Highest level of qualification: Other qualifications,education,Local authority name,Year ending Dec 2022,Name,Geography,Mid-2022,Mid-2011
E09000029,82349.0,22200.0,9497.0,12703.0,54170.0,5613.0,29782.0,7343.0,16864.0,5575.0,8309.0,4390.0,3300.0,619.0,9796.0,5900.0,3896.0,670.0,670.0,5979.0,2959.0,3020.0,4781.0,82348.0,22197.0,45928.0,2794.0,8611.0,2818.0,0.17271822,202254.0,173379.0,28875.0,15289.0,9709.0,3363.0,514.0,0.980831034,209639.0,107792.0,71329.0,22304.0,6322.0,1892.0,0.960818359,82348.0,23272.0,25107.0,28038.0,5286.0,645.0,0.587494535,165657.0,25122.0,15348.0,21432.0,7281.0,25866.0,65889.0,4719.0,0.8483493,Sutton,"440,000",Sutton,London Borough,"210,053","191,123"
E09000030,120538.0,38530.0,5786.0,32744.0,61312.0,1340.0,28878.0,8674.0,17254.0,2950.0,15199.0,12355.0,2499.0,345.0,12853.0,7961.0,4892.0,3042.0,3042.0,20696.0,4952.0,15744.0,15702.9,120539.0,38531.0,55623.0,2990.0,12289.0,11106.0,0.218891811,298754.0,218131.0,80623.0,37285.0,24671.0,15566.0,3101.0,0.937517155,310306.0,164359.0,99697.0,31182.0,11172.0,3896.0,0.95144148,120539.0,9039.0,29162.0,63208.0,14882.0,4248.0,0.316918176,252883.0,40999.0,17155.0,21433.0,5441.0,33343.0,127299.0,7213.0,0.837873641,Tower Hamlets,"515,000",Tower Hamlets,London Borough,"325,789","256,012"
E09000031,102899.0,26696.0,8254.0,18442.0,62016.0,3547.0,29167.0,7372.0,16400.0,5395.0,12875.0,7893.0,4341.0,641.0,14705.0,8536.0,6169.0,1722.0,1722.0,14187.0,6385.0,7802.0,7173.3,102902.0,26696.0,50259.0,5097.0,13095.0,7755.0,0.252152533,266638.0,206863.0,59775.0,22586.0,24055.0,11456.0,1678.0,0.950742205,278426.0,143437.0,93169.0,29590.0,9277.0,2953.0,0.956074505,102903.0,21746.0,28709.0,38615.0,10794.0,3039.0,0.490316123,222182.0,40535.0,18874.0,23106.0,7699.0,28770.0,95910.0,7288.0,0.817559478,Waltham Forest,"507,000",Waltham Forest,London Borough,"275,887","259,742"
E09000032,137393.0,41132.0,10880.0,30252.0,74344.0,3838.0,34574.0,10696.0,19467.0,4411.0,19118.0,15627.0,3079.0,412.0,14041.0,8277.0,5764.0,2773.0,2773.0,21917.0,3437.0,18480.0,9560.0,137393.0,41132.0,61119.0,5037.0,18167.0,11938.0,0.255777223,315844.0,261751.0,54093.0,30641.0,16100.0,6292.0,1060.0,0.976722686,327506.0,198576.0,91919.0,26746.0,7868.0,2397.0,0.968657063,137393.0,29689.0,38614.0,58750.0,8742.0,1598.0,0.497135953,273558.0,27202.0,12759.0,18895.0,5578.0,31214.0,171346.0,6564.0,0.900562221,Wandsworth,"702,000",Wandsworth,London Borough,"329,035","307,710"
E09000033,94817.0,40443.0,9498.0,30945.0,43262.0,2772.0,19673.0,7479.0,9419.0,2775.0,8563.0,7003.0,1258.0,302.0,9698.0,5015.0,4683.0,2556.0,2556.0,11112.0,2388.0,8724.0,9514.2,94817.0,40443.0,33079.0,3383.0,10536.0,7376.0,0.224590527,198988.0,146375.0,52613.0,30418.0,14911.0,6296.0,988.0,0.963394778,204236.0,115033.0,58977.0,19840.0,7404.0,2982.0,0.949147065,94814.0,11541.0,25088.0,48474.0,7658.0,2053.0,0.386324804,177467.0,22882.0,8615.0,12181.0,3746.0,22019.0,102356.0,5668.0,0.871063353,Westminster,"1,070,250",Westminster,London Borough,"211,365","219,582"
E10000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cambridgeshire,County,"689,109","622,312"
E10000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Derbyshire,County,"803,464","770,688"
E10000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devon,County,"826,319","747,709"
E10000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Sussex,County,"550,720","527,209"
E10000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essex,County,"1,519,509","1,396,599"
E10000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gloucestershire,County,"652,409","598,289"
E10000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampshire,County,"1,416,808","1,322,118"
E10000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hertfordshire,County,"1,204,588","1,119,824"
E10000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kent,County,"1,593,191","1,466,466"
E10000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lancashire,County,"1,253,154","1,171,558"
E10000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leicestershire,County,"722,155","651,179"
E10000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lincolnshire,County,"775,524","714,768"
E10000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norfolk,County,"925,299","859,426"
E10000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nottinghamshire,County,"834,822","786,796"
E10000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxfordshire,County,"738,276","654,791"
E10000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staffordshire,County,"886,284","849,546"
E10000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk,County,"768,555","730,133"
E10000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surrey,County,"1,214,540","1,135,367"
E10000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warwickshire,County,"607,604","546,554"
E10000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Sussex,County,"892,336","808,919"
E10000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worcestershire,County,"609,216","566,557"
E11000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater Manchester (Met County),Metropolitan County,"2,911,744","2,685,386"
E11000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merseyside (Met County),Metropolitan County,"1,442,081","1,380,770"
E11000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Yorkshire (Met County),Metropolitan County,"1,392,105","1,343,805"
E11000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Midlands (Met County),Metropolitan County,"2,953,816","2,739,733"
E11000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Yorkshire (Met County),Metropolitan County,"2,378,148","2,227,371"
E11000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyne and Wear (Met County),Metropolitan County,"1,141,795","1,104,141"
E12000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORTH EAST,Region,"2,683,040","2,596,441"
E12000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORTH WEST,Region,"7,516,113","7,055,961"
E12000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YORKSHIRE AND THE HUMBER,Region,"5,541,262","5,288,212"
E12000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAST MIDLANDS,Region,"4,934,939","4,537,448"
E12000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEST MIDLANDS,Region,"6,021,653","5,608,667"
E12000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAST,Region,"6,398,497","5,862,418"
E12000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LONDON,Region,"8,866,180","8,204,407"
E12000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTH EAST,Region,"9,379,833","8,652,784"
E12000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTH WEST,Region,"5,764,881","5,300,831"
E92000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENGLAND,Country,"57,106,398","53,107,169"
K02000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNITED KINGDOM,Country,"67,596,281","63,285,145"
K03000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GREAT BRITAIN,Country,"65,685,738","61,470,827"
K04000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENGLAND AND WALES,Country,"60,238,038","56,170,927"
N09000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antrim and Newtownabbey,Local Government District,"146,148","138,651"
N09000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Armagh City, Banbridge and Craigavon",Local Government District,"220,271","200,298"
N09000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belfast,Local Government District,"348,005","333,895"
N09000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Causeway Coast and Glens,Local Government District,"141,316","140,907"
N09000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Derry City and Strabane,Local Government District,"150,836","148,191"
N09000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fermanagh and Omagh,Local Government District,"116,994","113,501"
N09000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lisburn and Castlereagh,Local Government District,"149,915","135,280"
N09000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid and East Antrim,Local Government District,"139,200","135,365"
N09000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid Ulster,Local Government District,"151,001","139,011"
N09000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newry, Mourne and Down",Local Government District,"182,634","172,276"
N09000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ards and North Down,Local Government District,"164,223","156,943"
N92000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORTHERN IRELAND,Country,"1,910,543","1,814,318"
S12000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clackmannanshire,Council Area,"51,750","51,500"
S12000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dumfries and Galloway,Council Area,"145,770","151,410"
S12000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Ayrshire,Council Area,"120,390","122,690"
S12000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Lothian,Council Area,"112,450","99,920"
S12000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Renfrewshire,Council Area,"97,160","90,810"
S12000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Na h-Eileanan Siar,Council Area,"26,120","27,690"
S12000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falkirk,Council Area,"158,450","156,250"
S12000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highland,Council Area,"235,710","232,730"
S12000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inverclyde,Council Area,"78,340","81,220"
S12000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midlothian,Council Area,"97,030","83,450"
S12000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moray,Council Area,"94,280","93,470"
S12000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Ayrshire,Council Area,"133,490","138,090"
S12000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orkney Islands,Council Area,"22,020","21,420"
S12000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Borders,Council Area,"116,820","113,880"
S12000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shetland Islands,Council Area,"23,020","23,240"
S12000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Ayrshire,Council Area,"111,560","112,980"
S12000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Lanarkshire,Council Area,"327,430","313,900"
S12000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stirling,Council Area,"92,530","90,330"
S12000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aberdeen City,Council Area,"224,190","222,460"
S12000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aberdeenshire,Council Area,"263,750","253,650"
S12000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argyll and Bute,Council Area,"87,920","88,930"
S12000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Edinburgh,Council Area,"514,990","477,940"
S12000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Renfrewshire,Council Area,"184,340","174,700"
S12000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Dunbartonshire,Council Area,"88,270","90,610"
S12000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Lothian,Council Area,"181,720","175,300"
S12000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angus,Council Area,"114,660","116,200"
S12000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dundee City,Council Area,"148,350","147,200"
S12000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Dunbartonshire,Council Area,"108,980","105,000"
S12000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fife,Council Area,"371,340","365,300"
S12000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perth and Kinross,Council Area,"151,120","146,850"
S12000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glasgow City,Council Area,"622,820","593,060"
S12000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Lanarkshire,Council Area,"340,930","337,720"
S92000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCOTLAND,Country,"5,447,700","5,299,900"
W06000001,30823.0,10189.0,5223.0,4966.0,19438.0,3901.0,8642.0,3604.0,3175.0,1863.0,3296.0,1460.0,1627.0,209.0,3466.0,2087.0,1379.0,133.0,133.0,1196.0,512.0,684.0,96.7,30818.0,10189.0,19572.0,156.0,736.0,165.0,0.034298137,67086.0,66462.0,624.0,305.0,196.0,101.0,22.0,0.998166533,68878.0,32788.0,21937.0,10216.0,3059.0,878.0,0.942840965,30822.0,14161.0,10652.0,5507.0,455.0,47.0,0.805041853,57147.0,10270.0,4828.0,8455.0,3752.0,9930.0,18445.0,1467.0,0.820288029,Isle of Anglesey,"235,000",Isle of Anglesey,Unitary Authority,"69,049","69,913"
W06000002,51107.0,17664.0,8472.0,9192.0,30661.0,5354.0,13494.0,5437.0,5162.0,2895.0,6192.0,2922.0,2900.0,370.0,5348.0,3202.0,2146.0,273.0,273.0,2782.0,846.0,1936.0,46.3,51105.0,17664.0,31079.0,252.0,1412.0,698.0,0.04621857,114307.0,111446.0,2861.0,1437.0,935.0,413.0,76.0,0.995722047,117391.0,58620.0,37038.0,15668.0,4741.0,1324.0,0.948335051,51105.0,22080.0,18550.0,9486.0,888.0,101.0,0.795029841,97968.0,15937.0,7421.0,14302.0,5715.0,18370.0,33807.0,2416.0,0.837324432,Gwynedd,"192,500",Gwynedd,Unitary Authority,"117,591","121,523"
W06000003,52237.0,17909.0,9318.0,8591.0,32089.0,6674.0,14067.0,5945.0,5231.0,2891.0,5433.0,2715.0,2348.0,370.0,5698.0,3504.0,2194.0,217.0,217.0,2239.0,927.0,1312.0,101.9,52233.0,17909.0,31967.0,329.0,1633.0,395.0,0.04512473,111805.0,109757.0,2048.0,1018.0,662.0,304.0,64.0,0.996708555,114742.0,51092.0,38345.0,17780.0,5819.0,1706.0,0.934418086,52233.0,19803.0,19755.0,11611.0,964.0,100.0,0.757337315,96364.0,17998.0,8317.0,13890.0,6111.0,15948.0,31232.0,2868.0,0.813229007,Conwy,"207,000",Conwy,Unitary Authority,"114,290","115,326"
W06000004,42389.0,14107.0,6982.0,7125.0,26437.0,5027.0,11500.0,4627.0,4486.0,2387.0,4586.0,2136.0,2104.0,346.0,5124.0,3235.0,1889.0,200.0,200.0,1845.0,840.0,1005.0,114.5,42387.0,14107.0,26603.0,277.0,1117.0,283.0,0.039564017,93062.0,91451.0,1611.0,737.0,574.0,241.0,59.0,0.996776343,95817.0,43115.0,31254.0,14621.0,5179.0,1648.0,0.928749596,42387.0,15712.0,16461.0,9330.0,795.0,89.0,0.759029891,78908.0,15668.0,7175.0,11990.0,4966.0,12903.0,24010.0,2196.0,0.801439651,Denbighshire,"190,000",Denbighshire,Unitary Authority,"96,558","93,919"
W06000005,66911.0,19471.0,9639.0,9832.0,44660.0,7314.0,21092.0,7771.0,8850.0,4471.0,8158.0,4126.0,3494.0,538.0,7718.0,4706.0,3012.0,378.0,378.0,2780.0,1256.0,1524.0,352.3,66912.0,19471.0,44512.0,464.0,1898.0,567.0,0.043773912,150560.0,145037.0,5523.0,1954.0,2142.0,1197.0,230.0,0.990522051,154962.0,73431.0,51838.0,20920.0,6716.0,2057.0,0.94338612,66911.0,28944.0,23746.0,12996.0,1087.0,138.0,0.787463945,127578.0,23373.0,12648.0,19486.0,8431.0,22746.0,37209.0,3685.0,0.816794432,Flintshire,"200,000",Flintshire,Unitary Authority,"155,319","152,666"
W06000006,57914.0,17662.0,8042.0,9620.0,37799.0,5723.0,17048.0,6354.0,7039.0,3655.0,7265.0,3343.0,3431.0,491.0,7405.0,4887.0,2518.0,358.0,358.0,2453.0,1075.0,1378.0,268.2,57912.0,17662.0,37706.0,512.0,1502.0,530.0,0.043928719,131084.0,124402.0,6682.0,2307.0,2627.0,1490.0,258.0,0.986665039,135117.0,61404.0,45998.0,19316.0,6588.0,1811.0,0.937839058,57914.0,21824.0,20894.0,13753.0,1276.0,167.0,0.73761094,110275.0,23095.0,10473.0,16995.0,6816.0,17690.0,32037.0,3169.0,0.790569032,Wrexham,"187,000",Wrexham,Unitary Authority,"135,394","135,070"
W06000008,30895.0,10202.0,5102.0,5100.0,18649.0,3956.0,8475.0,3784.0,3034.0,1657.0,3381.0,1864.0,1346.0,171.0,2674.0,1525.0,1149.0,163.0,163.0,2044.0,519.0,1525.0,40.0,30893.0,10202.0,18877.0,171.0,1078.0,565.0,0.058718804,69910.0,67848.0,2062.0,1208.0,602.0,225.0,27.0,0.996395365,71475.0,32195.0,24054.0,10881.0,3328.0,1017.0,0.939209514,30894.0,14622.0,10198.0,5643.0,370.0,61.0,0.803392244,61391.0,9036.0,4513.0,8411.0,3297.0,13036.0,21653.0,1445.0,0.852812301,Ceredigion,"240,125",Ceredigion,Unitary Authority,"71,610","75,293"
W06000009,55488.0,18507.0,9289.0,9218.0,34588.0,6977.0,15683.0,6703.0,5839.0,3141.0,5720.0,2815.0,2536.0,369.0,5966.0,3855.0,2111.0,242.0,242.0,2393.0,1022.0,1371.0,76.2,55488.0,18507.0,34496.0,372.0,1704.0,409.0,0.044784458,120208.0,118571.0,1637.0,780.0,500.0,285.0,72.0,0.997030148,123360.0,55187.0,41206.0,18605.0,6375.0,1987.0,0.932214656,55485.0,25439.0,18345.0,10742.0,872.0,87.0,0.789114175,102551.0,19283.0,9333.0,15533.0,6373.0,17462.0,31991.0,2576.0,0.811966729,Pembrokeshire,"225,000",Pembrokeshire,Unitary Authority,"124,367","122,613"
